ProductID,SubCategoryID,ProductName
TEC-PH-10001128,Phones,Motorola Droid Maxx
OFF-PA-10001033,Paper,Xerox 1893
TEC-AC-10000474,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac
FUR-FU-10002963,Furnishings,"Master Caster Door Stop, Gray"
FUR-FU-10000193,Furnishings,Tenex Chairmats For Use with Hard Floors
OFF-BI-10000962,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8"""
OFF-AP-10002867,Appliances,Fellowes Command Center 5-outlet power strip
FUR-BO-10002916,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases"
FUR-TA-10004152,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf"
FUR-FU-10000672,Furnishings,"Executive Impressions 10"" Spectator Wall Clock"
FUR-BO-10002598,Bookcases,"Hon Metal Bookcases, Putty"
OFF-ST-10004950,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost"
OFF-PA-10004610,Paper,Xerox 1900
FUR-FU-10000320,Furnishings,OIC Stacking Trays
FUR-CH-10003535,Chairs,"Global Armless Task Chair, Royal Blue"
FUR-FU-10003919,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories
OFF-PA-10000174,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book"
FUR-FU-10002703,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48"""
TEC-PH-10002415,Phones,Polycom VoiceStation 500 Conference phone
OFF-AR-10000657,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box"
OFF-PA-10004996,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2"""
OFF-PA-10003363,Paper,Xerox 204
TEC-AC-10002305,Accessories,KeyTronic E03601U1 - Keyboard - Beige
TEC-AC-10000990,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp
FUR-BO-10001608,Bookcases,"Hon Metal Bookcases, Black"
FUR-BO-10000112,Bookcases,"Bush Birmingham Collection Bookcase, Dark Cherry"
TEC-PH-10004120,Phones,AT&T 1080 Phone
OFF-BI-10003476,Binders,Avery Metallic Poly Binders
TEC-MA-10002859,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder
OFF-AP-10001947,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor
OFF-LA-10001982,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set
TEC-PH-10003484,Phones,Ooma Telo VoIP Home Phone System
OFF-PA-10000007,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6"""
OFF-PA-10000552,Paper,Xerox 200
TEC-MA-10001148,Machines,Okidata MB491 Multifunction Printer
OFF-AR-10004062,Art,Staples in misc. colors
OFF-ST-10000321,Storage,Akro Stacking Bins
OFF-AR-10001149,Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink"
TEC-AC-10002134,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard
TEC-PH-10004071,Phones,PayAnywhere Card Reader
OFF-PA-10004039,Paper,Xerox 1882
TEC-AC-10002550,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack"
OFF-AR-10001725,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners
OFF-AR-10004269,Art,Newell 31
OFF-BI-10003007,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11"""
OFF-PA-10002195,Paper,Xerox 1966
OFF-SU-10002522,Supplies,Acme Kleen Earth Office Shears
TEC-AC-10004859,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack"
TEC-AC-10002558,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB
FUR-FU-10001731,Furnishings,Acrylic Self-Standing Desk Frames
OFF-SU-10004782,Supplies,"Elite 5"" Scissors"
OFF-SU-10000432,Supplies,Acco Side-Punched Conventional Columnar Pads
OFF-LA-10004409,Labels,Avery 492
OFF-ST-10001031,Storage,Adjustable Personal File Tote
OFF-LA-10000476,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll"
OFF-AR-10002987,Art,Prismacolor Color Pencil Set
TEC-CO-10001571,Copiers,Sharp 1540cs Digital Laser Copier
FUR-FU-10003026,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black"
OFF-ST-10001034,Storage,Eldon File Chest Portable File
TEC-AC-10000521,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack"
OFF-SU-10003002,Supplies,Letter Slitter
TEC-PH-10000730,Phones,Samsung Galaxy S4 Active
FUR-CH-10004983,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms
OFF-FA-10001332,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long"
TEC-AC-10001874,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac
OFF-BI-10000494,Binders,Acco Economy Flexible Poly Round Ring Binder
FUR-TA-10003469,Tables,Balt Split Level Computer Training Table
OFF-AR-10003179,Art,Dixon Ticonderoga Core-Lock Colored Pencils
FUR-CH-10003606,Chairs,SAFCO Folding Chair Trolley
FUR-CH-10003298,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal"
OFF-LA-10003537,Labels,Avery 515
OFF-PA-10000069,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack"
FUR-FU-10004017,Furnishings,"Executive Impressions 13"" Chairman Wall Clock"
OFF-PA-10004733,Paper,Things To Do Today Spiral Book
TEC-AC-10004814,Accessories,Logitech Illuminated Ultrathin Keyboard with Backlighting
OFF-SU-10002301,Supplies,Serrated Blade or Curved Handle Hand Letter Openers
OFF-BI-10004318,Binders,Ibico EB-19 Dual Function Manual Binding System
FUR-FU-10004164,Furnishings,"Eldon 300 Class Desk Accessories, Black"
TEC-AC-10001539,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology
TEC-PH-10002789,Phones,LG Exalt
OFF-BI-10004828,Binders,GBC Poly Designer Binding Covers
OFF-AR-10001770,Art,Economy #2 Pencils
FUR-FU-10004904,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat"
FUR-FU-10002396,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size"
TEC-AC-10002331,Accessories,"Maxell 74 Minute CDR, 10/Pack"
TEC-AC-10001090,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse
FUR-BO-10004218,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order"
TEC-PH-10001619,Phones,LG G3
OFF-PA-10000246,Paper,Riverleaf Stik-Withit Designer Note Cubes
OFF-PA-10001461,Paper,HP Office Paper (20Lb. and 87 Bright)
OFF-AR-10004165,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow"
OFF-EN-10001028,Envelopes,Staple envelope
TEC-PH-10003535,Phones,RCA ViSYS 25423RE1 Corded phone
FUR-FU-10001085,Furnishings,3M Polarizing Light Filter Sleeves
OFF-AR-10003481,Art,Newell 348
OFF-PA-10002606,Paper,Xerox 1928
FUR-FU-10003731,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak"
OFF-AP-10001962,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210
FUR-FU-10003798,Furnishings,"Ultra Door Kickplate, 8""H x 34""W"
OFF-AR-10002704,Art,Boston 1900 Electric Pencil Sharpener
TEC-AC-10002942,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive
TEC-MA-10001016,Machines,Canon PC170 Desktop Personal Copier
TEC-AC-10001553,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack"
FUR-FU-10001215,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock"
OFF-PA-10002499,Paper,Xerox 1890
TEC-PH-10003215,Phones,Jackery Bar Premium Fast-charging Portable Charger
OFF-LA-10002945,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White"
OFF-AR-10002766,Art,Prang Drawing Pencil Set
TEC-PH-10004434,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray
FUR-BO-10000711,Bookcases,"Hon Metal Bookcases, Gray"
OFF-BI-10001120,Binders,Ibico EPK-21 Electric Binding System
OFF-AP-10004655,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter"
FUR-BO-10004360,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases
TEC-AC-10000199,Accessories,Kingston Digital DataTraveler 8GB USB 2.0
TEC-MA-10001127,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color"
OFF-AR-10001227,Art,Newell 338
FUR-CH-10000229,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs
FUR-BO-10002853,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases
OFF-PA-10004022,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright)
OFF-PA-10004248,Paper,Xerox 1990
OFF-PA-10001363,Paper,Xerox 1933
OFF-BI-10003876,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets"
OFF-EN-10004007,Envelopes,Park Ridge Embossed Executive Business Envelopes
FUR-BO-10003894,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black"
TEC-MA-10001570,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone
FUR-FU-10003930,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock
OFF-PA-10000232,Paper,Xerox 1975
OFF-AR-10001972,Art,Newell 323
OFF-AR-10004587,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606"
OFF-AP-10001366,Appliances,Staple holder
OFF-BI-10000216,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors"
TEC-MA-10001047,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta"
OFF-LA-10003720,Labels,Avery 487
TEC-MA-10003246,Machines,Hewlett-Packard Deskjet D4360 Printer
FUR-FU-10000175,Furnishings,DAX Wood Document Frame.
OFF-PA-10000556,Paper,Xerox 208
TEC-AC-10003237,Accessories,Memorex Micro Travel Drive 4 GB
OFF-EN-10003068,Envelopes,#6 3/4 Gummed Flap White Envelopes
FUR-FU-10004053,Furnishings,DAX Two-Tone Silver Metal Document Frame
OFF-PA-10000565,Paper,Easy-staple paper
OFF-LA-10000414,Labels,Avery 503
OFF-AP-10002998,Appliances,Holmes 99% HEPA Air Purifier
FUR-BO-10004690,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase
OFF-AR-10002445,Art,SANFORD Major Accent Highlighters
FUR-BO-10003546,Bookcases,Hon 4-Shelf Metal Bookcases
FUR-TA-10003392,Tables,Global Adaptabilities Conference Tables
OFF-AR-10003217,Art,Newell 316
OFF-ST-10001932,Storage,Fellowes Staxonsteel Drawer Files
OFF-AR-10001761,Art,Avery Hi-Liter Smear-Safe Highlighters
OFF-EN-10003567,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box"
OFF-PA-10003022,Paper,Xerox 1992
FUR-TA-10004442,Tables,Riverside Furniture Stanwyck Manor Table Series
OFF-ST-10000129,Storage,Fellowes Recycled Storage Drawers
OFF-PA-10004948,Paper,Xerox 190
OFF-PA-10001725,Paper,Xerox 1892
TEC-PH-10000213,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black
OFF-PA-10000807,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad"
OFF-ST-10003805,Storage,"24 Capacity Maxi Data Binder Racks, Pearl"
OFF-PA-10004353,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes
OFF-EN-10004206,Envelopes,Multimedia Mailers
OFF-LA-10003388,Labels,Avery 5
TEC-PH-10000193,Phones,Jensen SMPS-640 - speaker phone
FUR-FU-10002111,Furnishings,"Master Caster Door Stop, Large Brown"
OFF-ST-10000885,Storage,Fellowes Desktop Hanging File Manager
OFF-PA-10002709,Paper,Xerox 1956
FUR-FU-10003424,Furnishings,Nu-Dell Oak Frame
OFF-BI-10003718,Binders,GBC Therma-A-Bind 250T Electric Binding System
FUR-FU-10002508,Furnishings,Document Clip Frames
OFF-AP-10004052,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk"
OFF-PA-10003134,Paper,Xerox 1937
FUR-FU-10000719,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11"
FUR-BO-10003893,Bookcases,Sauder Camden County Collection Library
TEC-CO-10001943,Copiers,Canon PC-428 Personal Copier
FUR-CH-10000749,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms
OFF-PA-10003228,Paper,Xerox 1917
TEC-AC-10001542,Accessories,SanDisk Cruzer 16 GB USB Flash Drive
TEC-AC-10004877,Accessories,Imation 30456 USB Flash Drive 8GB
TEC-PH-10001305,Phones,Panasonic KX TS208W Corded phone
OFF-PA-10000483,Paper,Xerox 19
TEC-AC-10000487,Accessories,SanDisk Cruzer 4 GB USB Flash Drive
TEC-AC-10002018,Accessories,AmazonBasics 3-Button USB Wired Mouse
OFF-PA-10004381,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper
OFF-EN-10001453,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box"
OFF-SU-10001212,Supplies,Kleencut Forged Office Shears by Acme United Corporation
OFF-BI-10000201,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack"
TEC-AC-10004396,Accessories,Logitech Keyboard K120
OFF-PA-10001166,Paper,Xerox 1932
OFF-AR-10002467,Art,Dixon Ticonderoga Pencils
FUR-FU-10002813,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size"
TEC-MA-10000752,Machines,Texas Instrument TI-15 Fraction Calculator
FUR-FU-10004845,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat"
OFF-FA-10000840,Fasteners,OIC Thumb-Tacks
OFF-AR-10001231,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2"
TEC-PH-10004875,Phones,PNY Rapid USB Car Charger - Black
FUR-CH-10001802,Chairs,Hon Every-Day Chair Series Swivel Task Chairs
TEC-PH-10003356,Phones,"SmartStand Mobile Device Holder, Assorted Colors"
OFF-AP-10002670,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors
OFF-FA-10003485,Fasteners,Staples
OFF-AP-10000390,Appliances,Euro Pro Shark Stick Mini Vacuum
OFF-PA-10002764,Paper,Easy-staple paper
OFF-PA-10000143,Paper,Astroparche Fine Business Paper
TEC-MA-10000045,Machines,Zebra ZM400 Thermal Label Printer
OFF-ST-10000136,Storage,Letter Size File
TEC-PH-10004522,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black
TEC-PH-10002584,Phones,Samsung Galaxy S4
FUR-CH-10004626,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame
TEC-PH-10000562,Phones,Samsung Convoy 3
FUR-FU-10001025,Furnishings,"Eldon Imàge Series Desk Accessories, Clear"
OFF-LA-10004178,Labels,Avery 491
OFF-PA-10003797,Paper,Xerox 209
OFF-EN-10003448,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown"
OFF-AP-10000938,Appliances,Avanti 1.7 Cu. Ft. Refrigerator
OFF-SU-10004737,Supplies,Acme Design Stainless Steel Bent Scissors
FUR-TA-10001691,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops"
TEC-MA-10003173,Machines,Hewlett-Packard 300S Scientific Calculator
OFF-LA-10000305,Labels,Avery 495
TEC-PH-10002583,Phones,iOttie HLCRIO102 Car Mount
OFF-AR-10003876,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink"
FUR-FU-10004864,Furnishings,Eldon 500 Class Desk Accessories
OFF-PA-10003063,Paper,EcoTones Memo Sheets
OFF-PA-10003302,Paper,Xerox 1906
TEC-MA-10000423,Machines,Texas Instruments TI-34 Scientific Calculator
OFF-PA-10003022,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book
TEC-AC-10004992,Accessories,Kingston Digital DataTraveler 64GB USB 2.0
OFF-BI-10004099,Binders,GBC VeloBinder Strips
OFF-PA-10001215,Paper,Xerox 1963
TEC-AC-10003870,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH
OFF-AP-10000275,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black"
FUR-FU-10003192,Furnishings,Luxo Adjustable Task Clamp Lamp
OFF-PA-10000859,Paper,Unpadded Memo Slips
OFF-AR-10000614,Art,Barrel Sharpener
OFF-FA-10000089,Fasteners,Acco Glide Clips
FUR-TA-10001771,Tables,"Bush Cubix Conference Tables, Fully Assembled"
FUR-CH-10002044,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum"
TEC-PH-10001795,Phones,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting
FUR-TA-10001086,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine"
OFF-PA-10000048,Paper,Xerox 20
TEC-MA-10002109,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax"
OFF-PA-10003036,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book"
TEC-PH-10001870,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5
OFF-ST-10002182,Storage,"Iris 3-Drawer Stacking Bin, Black"
TEC-PH-10001468,Phones,Panasonic Business Telephones KX-T7736
OFF-AR-10004010,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener
OFF-ST-10003572,Storage,Portfile Personal File Boxes
OFF-ST-10003994,Storage,"Belkin 19"" Center-Weighted Shelf, Gray"
FUR-CH-10001545,Chairs,Hon Comfortask Task/Swivel Chairs
FUR-FU-10004245,Furnishings,"Career Cubicle Clock, 8 1/4"", Black"
OFF-EN-10002592,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown"
OFF-AR-10000914,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener
OFF-LA-10003498,Labels,Avery 475
TEC-MA-10003329,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black"
FUR-FU-10000747,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets
TEC-PH-10004100,Phones,Griffin GC17055 Auxiliary Audio Cable
OFF-ST-10000636,Storage,Rogers Profile Extra Capacity Storage Tub
TEC-PH-10003174,Phones,RCA ViSYS 25825 Wireless digital phone
OFF-PA-10001497,Paper,Xerox 1914
OFF-PA-10001952,Paper,Xerox 1902
OFF-SU-10004661,Supplies,Acme Titanium Bonded Scissors
OFF-BI-10002026,Binders,Ibico Recycled Linen-Style Covers
OFF-PA-10001826,Paper,Xerox 207
TEC-MA-10001031,Machines,Socket Bluetooth Cordless Hand Scanner (CHS)
TEC-MA-10003176,Machines,Okidata B400 Printer
TEC-AC-10002647,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired"
TEC-PH-10002114,Phones,Xiaomi Mi3
OFF-PA-10001593,Paper,Xerox 1947
TEC-AC-10004803,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive
OFF-PA-10001801,Paper,Xerox 193
TEC-PH-10000127,Phones,iOttie XL Car Mount
OFF-AP-10001564,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup
TEC-AC-10004595,Accessories,First Data TMFD35 PIN Pad
FUR-FU-10002874,Furnishings,Ultra Commercial Grade Dual Valve Door Closer
FUR-FU-10003489,Furnishings,Contemporary Borderless Frame
TEC-MA-10002073,Machines,"3D Systems Cube Printer, 2nd Generation, White"
TEC-PH-10004006,Phones,Panasonic KX - TS880B Telephone
OFF-BI-10000279,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders"
OFF-PA-10000300,Paper,Xerox 1936
OFF-BI-10004308,Binders,Avery Legal 4-Ring Binder
TEC-PH-10004080,Phones,Avaya 5410 Digital phone
OFF-PA-10001260,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,"
OFF-ST-10004946,Storage,Desktop 3-Pocket Hot File
OFF-PA-10002109,Paper,Wirebound Voice Message Log Book
TEC-MA-10004255,Machines,Konica Minolta magicolor 1690MF Multifunction Printer
FUR-FU-10003095,Furnishings,"Linden 12"" Wall Clock With Oak Frame"
FUR-FU-10000820,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp
TEC-MA-10002930,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers
OFF-PA-10003205,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper"
OFF-LA-10002368,Labels,Avery 479
TEC-MA-10003230,Machines,Okidata C610n Printer
OFF-PA-10000295,Paper,Xerox 229
OFF-SU-10004884,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles
FUR-FU-10002240,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames
FUR-FU-10001057,Furnishings,Tensor Track Tree Floor Lamp
FUR-CH-10002073,Chairs,Hon Olson Stacker Chairs
OFF-AP-10003278,Appliances,Belkin 7-Outlet SurgeMaster Home Series
TEC-PH-10002070,Phones,Griffin GC36547 PowerJolt SE Lightning Charger
FUR-FU-10000277,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting
TEC-AC-10004420,Accessories,Cherry 142-key Programmable Keyboard
TEC-PH-10004094,Phones,Motorola L703CM
TEC-MA-10002790,Machines,NeatDesk Desktop Scanner & Digital Filing System
OFF-AP-10001634,Appliances,Hoover Commercial Lightweight Upright Vacuum
OFF-PA-10001837,Paper,Xerox 1976
OFF-AR-10003896,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors"
OFF-BI-10002897,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2"""
OFF-PA-10001243,Paper,Xerox 1983
FUR-FU-10003806,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53"""
TEC-MA-10000904,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner"
OFF-LA-10002473,Labels,Avery 484
FUR-FU-10003374,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base
TEC-MA-10001856,Machines,Okidata C610n Printer
OFF-ST-10003641,Storage,Space Solutions Industrial Galvanized Steel Shelving.
OFF-AR-10004707,Art,Staples in misc. colors
TEC-MA-10004086,Machines,Plantronics Single Ear Headset
TEC-MA-10001695,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer
FUR-FU-10002506,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp"
TEC-AC-10004518,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive
OFF-AP-10000027,Appliances,Hoover Commercial SteamVac
OFF-PA-10002558,Paper,Xerox 1938
TEC-AC-10000926,Accessories,NETGEAR RangeMax WNR1000 Wireless Router
OFF-PA-10001846,Paper,Xerox 1899
TEC-MA-10003673,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer
FUR-BO-10001567,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled"
FUR-FU-10001379,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock"
TEC-MA-10000984,Machines,Okidata MB760 Printer
OFF-AR-10000937,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set"
FUR-FU-10002030,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement"
OFF-FA-10000254,Fasteners,Sterling Rubber Bands by Alliance
OFF-AP-10004136,Appliances,Kensington 6 Outlet SmartSocket Surge Protector
TEC-AC-10002370,Accessories,Maxell CD-R Discs
OFF-AR-10003986,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set
OFF-SU-10004290,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut"
TEC-MA-10004552,Machines,Star Micronics TSP100 TSP143LAN Receipt Printer
OFF-PA-10000312,Paper,Xerox 1955
OFF-PA-10001001,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate"
OFF-PA-10001583,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack"
TEC-MA-10002694,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner
TEC-MA-10004626,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer
TEC-PH-10004241,Phones,Nokia Lumia 1020
OFF-SU-10003936,Supplies,Acme Serrated Blade Letter Opener
TEC-MA-10003337,Machines,Okidata B401 Printer
OFF-PA-10000210,Paper,Xerox Blank Computer Paper
OFF-AR-10003477,Art,4009 Highlighters
FUR-CH-10002317,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs
OFF-LA-10004677,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box
FUR-CH-10002780,Chairs,Office Star - Task Chair with Contemporary Loop Arms
OFF-EN-10001535,Envelopes,Grip Seal Envelopes
TEC-MA-10003493,Machines,Penpower WorldCard Pro Card Scanner
TEC-AC-10002380,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card
TEC-PH-10002817,Phones,RCA ViSYS 25425RE1 Corded phone
TEC-MA-10003589,Machines,Cisco 8961 IP Phone Charcoal
OFF-AP-10003099,Appliances,"Eureka Hand Vacuum, Bagless"
TEC-PH-10002645,Phones,LG G2
OFF-ST-10001627,Storage,Eldon Jumbo ProFile Portable File Boxes Graphite/Black
